-0.7647763669284118,-1.254048535434387,-0.6895291884864363,-1.0032453600692575,-1.0641526269442856,-1.466835341909195,-0.9086241473398047,-0.8600410354556896,-1.2002777468790395,-0.3075501385498527,-0.2399796985150473,-1.230911699287159,-1.6789741340536353,-1.5537759224584684,-0.578314328190761,-0.12829591001318352,-1.8727903588472288,-1.5751791034261522,-1.638091437670454,-0.8819688809840178,-1.2270745021070708,-0.40189951806009017,-0.5607833173793304,-0.8721944690131214,-1.2619988631929098,-1.9936840020675404,-0.39671297841634745,-0.014822829326041287,-0.765494336163705,-1.7220952449470175,-1.138380846615651,-1.20970437396099,-0.9260220488111406,-1.2793222992584241,-0.9354034740347352,-1.9532567279092061,-0.4571765239139367,-1.937363187076941,-0.17635828431824363,-1.598333229080049,-1.1687665828852163,-1.9667726779378034,-1.704997637159016,-0.7266998271100462,-0.49921675813111355,-0.15622268673717987,-1.3723972783050364,-1.4824841730767673,-1.6142740725312688,-0.653054322800523,-0.46748541408787236,-1.489419127044988,-1.7795253203857142,-1.1566788285315481,-1.2884237553031432,-1.3591569912337145,-1.616259808855949,-0.5775561362468589,-0.775250166278157,-0.9269775579652904,-1.3175311496726247,-1.2610227027270553,-1.0354865187439652,-0.689047351950963,
-0.7452812635775422,-1.0294703409574362,-0.7020328282003366,-0.8928052264100059,-0.9658595859586658,-1.2358813584045911,-0.7912229831072027,-0.6898407740657698,-1.1037568887864864,-0.30021653294279466,-0.19798914177556132,-1.150183776413065,-1.4465840716951488,-1.3986800617667172,-0.5408144692597522,-0.13039109521079356,-1.722302290484475,-1.3929597110950234,-1.4276691493652265,-0.641684733039825,-1.2270745021070708,-0.40189951806009017,-0.5607833173793304,-0.8721944690131214,-1.2145085042107484,-1.9344695935221323,-0.3981287911243675,-0.021425763849369138,-0.765494336163705,-1.7220952449470175,-1.138380846615651,-1.20970437396099,-0.8769135615491968,-1.2462692795604144,-0.917307561403454,-1.8866486539693215,-0.4637590666205779,-1.9292093398429275,-0.209531694942295,-1.5735048962610936,-1.147452872031103,-1.9667726779378034,-1.6935499553090205,-0.7194328288389458,-0.49921675813111355,-0.15622268673717987,-1.3723972783050364,-1.4824841730767673,-1.6142740725312688,-0.653054322800523,-0.46748541408787236,-1.489419127044988,-1.761730067181857,-1.1439329457841627,-1.270183145845854,-1.337559038684542,-1.6021708866735598,-0.5670388113883361,-0.7489201428053962,-0.9269775579652904,-1.3175311496726247,-1.2610227027270553,-1.0354865187439652,-0.689047351950963,
-0.6954508562889983,-0.8587034269399064,-0.617094161308149,-0.8070454397541479,-0.8033445990211858,-1.0838905217735515,-0.7021274208505514,-0.5764612471972115,-1.0333207001316422,-0.2948324274056067,-0.16297738841705411,-1.0757505321281045,-1.3410804349814176,-1.3227540770780488,-0.5193102510866892,-0.13201257070978822,-1.5459016435799766,-1.2752659719597674,-1.2421147055633945,-0.5051680222390995,-1.2270745021070708,-0.40189951806009017,-0.5607833173793304,-0.8721944690131214,-1.1701612057047899,-1.8532044793514355,-0.4040932400760708,-0.02664148396642187,-0.765494336163705,-1.7220952449470175,-1.138380846615651,-1.20970437396099,-0.8226741650655309,-1.1836259720346967,-0.8868572922116796,-1.8031190004987732,-0.4766115988473001,-1.9292093398429275,-0.22590276061781336,-1.5504430958116129,-1.1228767951537706,-1.9471049511584253,-1.6819627294616926,-0.7074795680960312,-0.49921675813111355,-0.15622268673717987,-1.3723972783050364,-1.4824841730767673,-1.6142740725312688,-0.653054322800523,-0.46748541408787236,-1.489419127044988,-1.761730067181857,-1.1255424404481669,-1.270183145845854,-1.3262424743560788,-1.5971262920491986,-0.5356939826199957,-0.7314309413773422,-0.9246862808253752,-1.3175311496726247,-1.2610227027270553,-1.0354865187439652,-0.689047351950963,
-0.6201468616176133,-0.6966710919605286,-0.5174043003175551,-0.7176108625564368,-0.7340957310584345,-0.8604621892184864,-0.6004206500134673,-0.47253656111784365,-0.9038840017445641,-0.28708433821687424,-0.1361342646012953,-0.9419617777769531,-1.2679181307677918,-1.1607875638252232,-0.4746404079289482,-0.13336403097743857,-1.3587760905549766,-1.0994139532542337,-1.1075812311126454,-0.41196513314576144,-1.2270745021070708,-0.40189951806009017,-0.5607833173793304,-0.8721944690131214,-1.122212450093068,-1.8116823664321466,-0.3938314226295957,-0.02884395425536524,-0.765494336163705,-1.7220952449470175,-1.138380846615651,-1.20970437396099,-0.7655899369040604,-1.1439110831638308,-0.8610800436218509,-1.7599297101980784,-0.48079834741620914,-1.9206513186535026,-0.2451415892804778,-1.5263856861276421,-1.099075493712191,-1.9298251584248338,-1.6426615690614814,-0.7006606105856005,-0.49921675813111355,-0.15622268673717987,-1.3723972783050364,-1.4824841730767673,-1.6142740725312688,-0.653054322800523,-0.46748541408787236,-1.489419127044988,-1.7464480677819278,-1.1066053823715791,-1.2450298334400245,-1.312980049612518,-1.5870110503954917,-0.5308368504867583,-0.7136693919363594,-0.9223019698276529,-1.3175311496726247,-1.2610227027270553,-1.0354865187439652,-0.689047351950963,
9.840524700857957e-05,3.0119616914441583e-05,5.771068922811621e-05,1.9104451901696296e-06,2.7943726792837044e-05,5.318862246829893e-05,6.952138117564363e-05,4.7516603224502254e-05,3.611515614724597e-05,7.043492625177048e-05,7.476489941859398e-05,3.988316505301834e-05,2.8560028885745383e-05,5.2300230035333986e-05,6.0485203083155227e-05,7.626978350521921e-05,8.427905988223926e-05,2.2522301203591845e-05,5.175813518034618e-05,5.805464806390947e-06,8.044985179548152e-05,4.785671539993681e-05,6.917629812929559e-05,8.008154849254573e-05,2.086907062285328e-05,9.232547531743203e-05,9.654419530278325e-06,1.6791981579300973e-05,1.236932014969503e-05,5.0076262715854164e-05,5.1967742185525805e-05,3.781849739672224e-05,1.4144899722033334e-05,8.618219442006002e-05,2.893968358791763e-05,7.321803765047807e-05,1.384085668894286e-06,4.2102969909269284e-05,7.449150031522115e-05,2.2916198007255586e-05,9.948799622111934e-05,5.31330766066523e-05,2.133946776998652e-06,1.1362161059128307e-05,1.8533685786036225e-05,3.685015815823838e-05,7.52046940176953e-05,9.121859773474382e-05,3.581431628577809e-05,2.9846493812390774e-05,2.3258903801600275e-05,8.048700644180932e-05,5.496395948069627e-05,6.618075751012592e-05,5.361948052402266e-05,7.380638382529527e-05,5.325020280347346e-05,5.672329588205639e-05,1.646098469058529e-05,4.41985301341913e-05,8.119419743914328e-05,7.581254651699274e-05,1.5097168717217148e-05,9.224298647631752e-05,
8.749807918310072e-05,5.0077696488249366e-05,6.855061108907077e-05,3.577980208482172e-05,3.0005346049044798e-05,5.4282518806473124e-05,6.216753200607894e-05,5.069350489009942e-05,3.8514143313090816e-05,7.058883468778125e-05,7.554341840039927e-05,4.195400701660298e-05,3.100556129471025e-05,5.08499038938783e-05,6.042734593365197e-05,7.582415302372753e-05,8.359192255031788e-05,2.778895990417005e-05,5.0899478519155366e-05,1.863075546623808e-05,8.044985179548152e-05,4.785671539993681e-05,6.917629812929559e-05,8.008154849254573e-05,2.086907062285328e-05,8.891676637558505e-05,1.1538050649890407e-05,1.6293242934414154e-05,1.236932014969503e-05,5.0076262715854164e-05,5.1967742185525805e-05,3.781849739672224e-05,1.8136907224297043e-05,7.26678672195866e-05,3.1126746871969415e-05,7.326601429451933e-05,2.162308477328135e-06,4.239758978421535e-05,7.213583645367363e-05,2.575268016211516e-05,9.687152141875378e-05,5.2075728382179914e-05,2.133946776998652e-06,1.2866245887299034e-05,1.8533685786036225e-05,3.685015815823838e-05,7.52046940176953e-05,9.121859773474382e-05,3.581431628577809e-05,2.9846493812390774e-05,2.3258903801600275e-05,8.048700644180932e-05,5.496395948069627e-05,6.49231251772945e-05,5.361948052402266e-05,7.276783961977726e-05,5.3659919670564335e-05,5.6852193926896064e-05,1.646098469058529e-05,4.470554370057038e-05,8.119419743914328e-05,7.581254651699274e-05,1.5097168717217148e-05,9.224298647631752e-05,
8.040231598294721e-05,6.18325687467576e-05,7.098919870755266e-05,4.80660257663454e-05,3.0010850383892822e-05,5.5892337155791404e-05,5.5362903870909274e-05,5.394607272631904e-05,4.1559517806747194e-05,7.057588628207892e-05,7.57761276634421e-05,4.314199039094563e-05,3.315416622331026e-05,4.9504064865373136e-05,5.9758559384311407e-05,7.55534812123609e-05,7.900934857315897e-05,3.2121218937749535e-05,4.805506955117519e-05,2.5462356304904476e-05,8.044985179548152e-05,4.785671539993681e-05,6.917629812929559e-05,8.008154849254573e-05,2.1179846136929123e-05,8.54799147404467e-05,1.3175985462459885e-05,1.7429845957522517e-05,1.236932014969503e-05,5.0076262715854164e-05,5.1967742185525805e-05,3.781849739672224e-05,2.344812337467846e-05,6.828688540419141e-05,3.193476801697929e-05,7.340880306233659e-05,4.183305581220834e-06,4.40110929411228e-05,7.290158215905844e-05,2.723818156518172e-05,0.000284084188106114,5.1754537716177885e-05,2.1126073092286655e-06,1.2737583428426044e-05,1.8533685786036225e-05,3.685015815823838e-05,7.52046940176953e-05,9.121859773474382e-05,3.581431628577809e-05,2.9846493812390774e-05,2.3258903801600275e-05,8.048700644180932e-05,5.402327658839015e-05,6.436766547114176e-05,0.00033790884252975965,7.167341492292668e-05,5.400145665648809e-05,0.019663468872512073,1.646098469058529e-05,4.519027615720814e-05,8.119419743914328e-05,7.581254651699274e-05,1.5097168717217148e-05,9.224298647631752e-05,
7.440511194292538e-05,6.555462881942316e-05,6.991028133500544e-05,5.80761801200724e-05,3.110246705458973e-05,5.386852279154063e-05,5.325087002350473e-05,5.799908472070903e-05,4.518451485095508e-05,7.076024349817705e-05,7.631273802353661e-05,4.443570018143852e-05,3.3622083055166014e-05,4.921953951799843e-05,5.943897235523067e-05,7.532744306663143e-05,7.457221825220663e-05,3.725960815278203e-05,4.8023958468911996e-05,2.802185362289807e-05,8.044985179548152e-05,4.785671539993681e-05,6.917629812929559e-05,8.008154849254573e-05,2.7721709397194346e-05,0.00013049936950524794,1.4702868607811207e-05,1.782398681608389e-05,1.236932014969503e-05,5.0076262715854164e-05,5.1967742185525805e-05,3.781849739672224e-05,2.7167385470103698e-05,6.494677821439268e-05,3.663747013281346e-05,7.537850762955934e-05,2.3163875989835365e-05,9.830767506911701e-05,0.00011581825255833165,4.773474564536314e-05,0.001216220413811179,5.185264001973697e-05,2.1126073092286655e-06,1.4240164899742674e-05,1.8533685786036225e-05,3.685015815823838e-05,7.52046940176953e-05,9.121859773474382e-05,3.581431628577809e-05,2.9846493812390774e-05,2.3258903801600275e-05,8.048700644180932e-05,6.458866924239913e-05,0.00025440241618537846,0.001213161767198027,0.00071834195730879,0.0005417079673657698,0.03869106732533641,0.00022154277020890875,0.010047510269607112,8.119419743914328e-05,7.581254651699274e-05,1.5097168717217148e-05,9.224298647631752e-05,
7.004878003737239e-05,6.553098618230523e-05,6.859739536399195e-05,6.142313257994714e-05,3.1901633832388706e-05,5.1469652747259244e-05,5.1607355766262196e-05,6.20148444651611e-05,5.006794415301731e-05,7.342059423408396e-05,8.409143230095194e-05,4.615903214002427e-05,3.334662599128266e-05,4.9458884741302715e-05,5.970943191637188e-05,7.524236704612439e-05,7.28540623995505e-05,4.008083668505814e-05,4.6359718152946054e-05,3.4003264677766554e-05,8.044985179548152e-05,4.785671539993681e-05,6.917629812929559e-05,8.008154849254573e-05,3.847170625986812e-05,0.00017723130040096056,4.04447949039569e-05,1.8444341831888328e-05,1.236932014969503e-05,5.0076262715854164e-05,5.1967742185525805e-05,3.781849739672224e-05,2.930217631545319e-05,6.606491935273848e-05,3.769995435005462e-05,8.306643943596462e-05,3.501276337181989e-05,0.00027865078166540165,0.00011351346933242085,8.231651090055575e-05,0.0037003998620950404,0.001241797072440134,0.00037487671844524037,1.7650306510804587e-05,1.8533685786036225e-05,3.685015815823838e-05,7.52046940176953e-05,9.121859773474382e-05,3.581431628577809e-05,2.9846493812390774e-05,2.3258903801600275e-05,8.048700644180932e-05,6.478330549934691e-05,0.0002518583920235247,0.003615812573339871,0.0007056240902690319,0.0009104227336362841,0.08326670816266407,0.01087394326275848,0.010047510269607112,8.119419743914328e-05,7.581254651699274e-05,1.5097168717217148e-05,9.224298647631752e-05,
6.887680314774683e-05,6.58644160066896e-05,6.743999924564774e-05,6.330840934909918e-05,3.451253833667692e-05,4.998046859144297e-05,5.2679185687664885e-05,6.637811463155549e-05,6.33299614851078e-05,7.847789983896636e-05,9.837263894030618e-05,4.924929795437972e-05,3.538086202464267e-05,4.988820654131662e-05,5.988510160873012e-05,7.588599778140139e-05,7.775505022543719e-05,4.4259256518352035e-05,4.7769402165547645e-05,3.866619743449226e-05,8.044985179548152e-05,4.785671539993681e-05,6.917629812929559e-05,8.008154849254573e-05,0.00011224678729988908,0.0004129393377718044,0.00010901920952289732,1.9386761266862015e-05,1.236932014969503e-05,5.0076262715854164e-05,5.1967742185525805e-05,3.781849739672224e-05,3.066283274433607e-05,7.738891130223663e-05,5.041404550492771e-05,0.0001250214514740574,0.0001429786601279739,0.000732472887408129,0.00029716222852096995,0.00017034830548289095,0.00774806384046809,0.0012293791017157327,0.0003731407235069954,2.813653069110743e-05,1.8533685786036225e-05,3.685015815823838e-05,7.52046940176953e-05,9.121859773474382e-05,3.581431628577809e-05,2.9846493812390774e-05,2.3258903801600275e-05,8.048700644180932e-05,6.34941177199099e-05,0.0002493398081032894,0.00851891115714448,0.0017171088128423142,0.0019859785706852215,0.11484956438264152,0.02151607727443191,0.019947035166911042,8.119419743914328e-05,7.581254651699274e-05,1.5097168717217148e-05,9.224298647631752e-05,
